star,lat,long,order_day,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
3,11.939885,108.455818,11-01-2019,14-01-2019,20,Không cửa sổ,Không giường,14,2,1,1,435000
3,11.939885,108.455818,11-01-2019,14-01-2019,15,Không cửa sổ,1 Giường đôi,14,2,1,1,522000
3,11.939885,108.455818,11-01-2019,14-01-2019,30,Không cửa sổ,Không giường,14,4,1,1,766000
3,11.939885,108.455818,11-01-2019,14-01-2019,60,Không cửa sổ,4 Giường đôi,14,8,1,1,1305000
3,11.939885,108.455818,11-01-2019,14-01-2019,60,Không cửa sổ,Không giường,14,6,1,1,1305000
3,11.939885,108.455818,11-01-2019,15-01-2019,20,Không cửa sổ,Không giường,14,2,1,1,435000
3,11.939885,108.455818,11-01-2019,15-01-2019,15,Không cửa sổ,1 Giường đôi,14,2,1,1,522000
3,11.939885,108.455818,11-01-2019,15-01-2019,30,Không cửa sổ,Không giường,14,4,1,1,766000
3,11.939885,108.455818,11-01-2019,15-01-2019,60,Không cửa sổ,4 Giường đôi,14,8,1,1,1305000
3,11.939885,108.455818,11-01-2019,15-01-2019,60,Không cửa sổ,Không giường,14,6,1,1,1305000
3,11.939885,108.455818,11-01-2019,16-01-2019,20,Không cửa sổ,Không giường,14,2,1,1,435000
3,11.939885,108.455818,11-01-2019,16-01-2019,15,Không cửa sổ,1 Giường đôi,14,2,1,1,522000
3,11.939885,108.455818,11-01-2019,16-01-2019,30,Không cửa sổ,Không giường,14,4,1,1,766000
3,11.939885,108.455818,11-01-2019,16-01-2019,60,Không cửa sổ,4 Giường đôi,14,8,1,1,1305000
3,11.939885,108.455818,11-01-2019,16-01-2019,60,Không cửa sổ,Không giường,14,6,1,1,1305000
3,11.939885,108.455818,11-01-2019,17-01-2019,20,Không cửa sổ,Không giường,14,2,1,1,435000
3,11.939885,108.455818,11-01-2019,17-01-2019,15,Không cửa sổ,1 Giường đôi,14,2,1,1,522000
3,11.939885,108.455818,11-01-2019,17-01-2019,30,Không cửa sổ,Không giường,14,4,1,1,766000
3,11.939885,108.455818,11-01-2019,17-01-2019,60,Không cửa sổ,4 Giường đôi,14,8,1,1,1305000
3,11.939885,108.455818,11-01-2019,17-01-2019,60,Không cửa sổ,Không giường,14,6,1,1,1305000
3,11.939885,108.455818,11-01-2019,18-01-2019,15,Không cửa sổ,1 Giường đôi,14,2,1,1,522000
3,11.939885,108.455818,11-01-2019,18-01-2019,20,Không cửa sổ,Không giường,14,2,1,1,548000
3,11.939885,108.455818,11-01-2019,18-01-2019,30,Không cửa sổ,Không giường,14,4,1,1,870000
3,11.939885,108.455818,11-01-2019,18-01-2019,60,Không cửa sổ,4 Giường đôi,14,8,1,1,1631000
3,11.939885,108.455818,11-01-2019,18-01-2019,60,Không cửa sổ,Không giường,14,6,1,1,1631000
2,11.955655,108.44250900000002,11-01-2019,13-01-2019,18,Không cửa sổ,1 Giường đôi,9,2,0,1,180000
2,11.955655,108.44250900000002,11-01-2019,13-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
2,11.955655,108.44250900000002,11-01-2019,13-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,269000
2,11.955655,108.44250900000002,11-01-2019,13-01-2019,25,Không cửa sổ,2 Giường đôi,9,4,0,1,405000
2,11.955655,108.44250900000002,11-01-2019,14-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
2,11.955655,108.44250900000002,11-01-2019,14-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,269000
2,11.955655,108.44250900000002,11-01-2019,14-01-2019,25,Không cửa sổ,2 Giường đôi,9,4,0,1,405000
2,11.955655,108.44250900000002,11-01-2019,15-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
2,11.955655,108.44250900000002,11-01-2019,15-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,269000
2,11.955655,108.44250900000002,11-01-2019,15-01-2019,25,Không cửa sổ,2 Giường đôi,9,4,0,1,405000
2,11.955655,108.44250900000002,11-01-2019,16-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
2,11.955655,108.44250900000002,11-01-2019,16-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,269000
2,11.955655,108.44250900000002,11-01-2019,16-01-2019,25,Không cửa sổ,2 Giường đôi,9,4,0,1,405000
2,11.955655,108.44250900000002,11-01-2019,17-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
2,11.955655,108.44250900000002,11-01-2019,17-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,269000
2,11.955655,108.44250900000002,11-01-2019,17-01-2019,25,Không cửa sổ,2 Giường đôi,9,4,0,1,405000
2,11.955655,108.44250900000002,11-01-2019,18-01-2019,18,Không cửa sổ,1 Giường đôi,9,2,0,1,200000
2,11.955655,108.44250900000002,11-01-2019,18-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,250000
2,11.955655,108.44250900000002,11-01-2019,18-01-2019,22,Không cửa sổ,1 Giường đôi,9,2,0,1,299000
2,11.955655,108.44250900000002,11-01-2019,18-01-2019,25,Không cửa sổ,2 Giường đôi,9,4,0,1,450000
2,11.927724000000001,108.44425,11-01-2019,13-01-2019,18,Không cửa sổ,1 Giường đôi,7,2,0,0,305000
2,11.927724000000001,108.44425,11-01-2019,13-01-2019,19,Hướng phố,1 Giường đôi,7,2,0,0,348000
2,11.927724000000001,108.44425,11-01-2019,13-01-2019,20,Không cửa sổ,1 Giường đơn + 1 Giường đôi,7,3,0,0,457000
2,11.927724000000001,108.44425,11-01-2019,13-01-2019,22,Không cửa sổ,2 Giường đôi,7,4,0,0,609000
2,11.927724000000001,108.44425,11-01-2019,13-01-2019,27,Hướng phố,2 Giường đôi,7,4,0,0,653000
2,11.927724000000001,108.44425,11-01-2019,14-01-2019,18,Không cửa sổ,1 Giường đôi,7,2,0,0,305000
2,11.927724000000001,108.44425,11-01-2019,14-01-2019,19,Hướng phố,1 Giường đôi,7,2,0,0,348000
2,11.927724000000001,108.44425,11-01-2019,14-01-2019,20,Không cửa sổ,1 Giường đơn + 1 Giường đôi,7,3,0,0,457000
2,11.927724000000001,108.44425,11-01-2019,14-01-2019,22,Không cửa sổ,2 Giường đôi,7,4,0,0,609000
2,11.927724000000001,108.44425,11-01-2019,14-01-2019,27,Hướng phố,2 Giường đôi,7,4,0,0,653000
2,11.927724000000001,108.44425,11-01-2019,15-01-2019,18,Không cửa sổ,1 Giường đôi,7,2,0,0,305000
2,11.927724000000001,108.44425,11-01-2019,15-01-2019,19,Hướng phố,1 Giường đôi,7,2,0,0,348000
2,11.927724000000001,108.44425,11-01-2019,15-01-2019,20,Không cửa sổ,1 Giường đơn + 1 Giường đôi,7,3,0,0,457000
2,11.927724000000001,108.44425,11-01-2019,15-01-2019,22,Không cửa sổ,2 Giường đôi,7,4,0,0,609000
2,11.927724000000001,108.44425,11-01-2019,15-01-2019,27,Hướng phố,2 Giường đôi,7,4,0,0,653000
2,11.927724000000001,108.44425,11-01-2019,16-01-2019,18,Không cửa sổ,1 Giường đôi,7,2,0,0,305000
2,11.927724000000001,108.44425,11-01-2019,16-01-2019,19,Hướng phố,1 Giường đôi,7,2,0,0,348000
2,11.927724000000001,108.44425,11-01-2019,16-01-2019,20,Không cửa sổ,1 Giường đơn + 1 Giường đôi,7,3,0,0,457000
2,11.927724000000001,108.44425,11-01-2019,16-01-2019,22,Không cửa sổ,2 Giường đôi,7,4,0,0,609000
2,11.927724000000001,108.44425,11-01-2019,16-01-2019,27,Hướng phố,2 Giường đôi,7,4,0,0,653000
2,11.927724000000001,108.44425,11-01-2019,17-01-2019,18,Không cửa sổ,1 Giường đôi,7,2,0,0,305000
2,11.927724000000001,108.44425,11-01-2019,17-01-2019,19,Hướng phố,1 Giường đôi,7,2,0,0,348000
2,11.927724000000001,108.44425,11-01-2019,17-01-2019,20,Không cửa sổ,1 Giường đơn + 1 Giường đôi,7,3,0,0,457000
2,11.927724000000001,108.44425,11-01-2019,17-01-2019,22,Không cửa sổ,2 Giường đôi,7,4,0,0,609000
2,11.927724000000001,108.44425,11-01-2019,17-01-2019,27,Hướng phố,2 Giường đôi,7,4,0,0,653000
2,11.927724000000001,108.44425,11-01-2019,18-01-2019,18,Không cửa sổ,1 Giường đôi,7,2,0,0,348000
2,11.927724000000001,108.44425,11-01-2019,18-01-2019,19,Hướng phố,1 Giường đôi,7,2,0,0,392000
2,11.927724000000001,108.44425,11-01-2019,18-01-2019,20,Không cửa sổ,1 Giường đơn + 1 Giường đôi,7,3,0,0,500000
2,11.927724000000001,108.44425,11-01-2019,18-01-2019,22,Không cửa sổ,2 Giường đôi,7,4,0,0,653000
2,11.927724000000001,108.44425,11-01-2019,18-01-2019,27,Hướng phố,2 Giường đôi,7,4,0,0,696000
